"area","const","margin","party","le","Party.Name","Lives.in.a.communal.establishment","Density","White..English.Welsh.Scottish.Northern.Irish.British","White..Irish","White..Gypsy.or.Irish.Traveller","White..Other.White","Mixed.multiple.ethnic.group..White.and.Black.Caribbean","Mixed.multiple.ethnic.group..White.and.Black.African","Mixed.multiple.ethnic.group..White.and.Asian","Mixed.multiple.ethnic.group..Other.Mixed","Asian.Asian.British..Indian","Asian.Asian.British..Pakistani","Asian.Asian.British..Bangladeshi","Asian.Asian.British..Chinese","Asian.Asian.British..Other.Asian","Black.African.Caribbean.Black.British..African","Black.African.Caribbean.Black.British..Caribbean","Black.African.Caribbean.Black.British..Other.Black","Other.ethnic.group..Arab","Other.ethnic.group..Any.other.ethnic.group","Dependent.children.in.household..All.ages","Single..never.married.or.never.registered.a.same.sex.civil.partnership.","Married","In.a.registered.same.sex.civil.partnership","Separated..but.still.legally.married.or.still.legally.in.a.same.sex.civil.partnership.","Divorced.or.formerly.in.a.same.sex.civil.partnership.which.is.now.legally.dissolved","Widowed.or.surviving.partner.from.a.same.sex.civil.partnership","Christian","Buddhist","Hindu","Jewish","Muslim","Sikh","Other.religion","No.religion","Religion.not.stated","Economically.active..Employee..Part.time","Economically.active..Employee..Full.time","Economically.active..Self.employed","Economically.active..Unemployed","Economically.active..Full.time.student","Economically.inactive..Retired","Economically.inactive..Student..including.full.time.students.","Economically.inactive..Looking.after.home.or.family","Economically.inactive..Long.term.sick.or.disabled","Economically.inactive..Other","Unemployed..Age.16.to.24","Unemployed..Age.50.to.74","Unemployed..Never.worked","Long.term.unemployed","Part.time..15.hours.or.less.worked","Part.time..16.to.30.hours.worked","Full.time..31.to.48.hours.worked","Full.time..49.or.more.hours.worked"
"E08000008","Stalybridge and Hyde",6.71,"Labour Party/Co-operative Party",75.8,"(Labour (Co-op))",0.7,21.3,88.5,0.7,0,1.7,0.6,0.2,0.4,0.2,1.7,2.2,2,0.4,0.3,0.5,0.2,0.1,0.1,0.1,30.1,35.3,43.5,0.2,3,10.4,7.6,7.1,19.4,64.2,9.4,0,0,0,0,0,13.2,40.6,7.4,5,2.5,14.7,4.3,4,6.2,2.2,1.6,0.8,0.8,2,7.1,19.4,64.2,9.4
"E08000009","Stretford and Urmston",19.9,"Labour Party",79.2,"(Labour)",0.6,21.4,80.4,2.2,0,2.9,1.2,0.3,0.7,0.5,2.8,3.1,0.2,1,0.9,0.8,1.7,0.4,0.6,0.4,31.5,33.2,48.6,0.2,2.4,8.5,7.1,8.9,19,60.2,11.9,0,0,0,0,0,14,41.9,9.7,3.8,3.1,13.3,4.4,3.9,4,1.8,1,0.7,0.5,1.5,8.9,19,60.2,11.9
"E08000009","Altrincham and Sale West",23.48,"Conservative and Unionist Party",79.2,"(Conservative)",0.6,21.4,80.4,2.2,0,2.9,1.2,0.3,0.7,0.5,2.8,3.1,0.2,1,0.9,0.8,1.7,0.4,0.6,0.4,31.5,33.2,48.6,0.2,2.4,8.5,7.1,8.9,19,60.2,11.9,0,0,0,0,0,14,41.9,9.7,3.8,3.1,13.3,4.4,3.9,4,1.8,1,0.7,0.5,1.5,8.9,19,60.2,11.9
"E08000009","Wythenshawe and Sale East",18.59,"Labour Party",79.2,"(Labour)",0.6,21.4,80.4,2.2,0,2.9,1.2,0.3,0.7,0.5,2.8,3.1,0.2,1,0.9,0.8,1.7,0.4,0.6,0.4,31.5,33.2,48.6,0.2,2.4,8.5,7.1,8.9,19,60.2,11.9,0,0,0,0,0,14,41.9,9.7,3.8,3.1,13.3,4.4,3.9,4,1.8,1,0.7,0.5,1.5,8.9,19,60.2,11.9
"E08000010","Bolton West",0.190000000000005,"Labour Party",77,"(Labour)",0.6,16.9,95.5,0.5,0,1.3,0.3,0.1,0.2,0.2,0.3,0.2,0,0.3,0.3,0.4,0.1,0,0.1,0.1,30.3,32.9,47.4,0.2,2.5,9.9,7.2,7.7,20,62.3,10,0,0,0,0,0,13.9,40,7.4,4.9,2.7,16.2,3.5,3.5,6.2,1.8,1.5,0.8,0.7,2,7.7,20,62.3,10
"E08000010","Wigan",23.76,"Labour Party",77,"(Labour)",0.6,16.9,95.5,0.5,0,1.3,0.3,0.1,0.2,0.2,0.3,0.2,0,0.3,0.3,0.4,0.1,0,0.1,0.1,30.3,32.9,47.4,0.2,2.5,9.9,7.2,7.7,20,62.3,10,0,0,0,0,0,13.9,40,7.4,4.9,2.7,16.2,3.5,3.5,6.2,1.8,1.5,0.8,0.7,2,7.7,20,62.3,10
"E08000010","Leigh",27.1,"Labour Party",77,"(Labour)",0.6,16.9,95.5,0.5,0,1.3,0.3,0.1,0.2,0.2,0.3,0.2,0,0.3,0.3,0.4,0.1,0,0.1,0.1,30.3,32.9,47.4,0.2,2.5,9.9,7.2,7.7,20,62.3,10,0,0,0,0,0,13.9,40,7.4,4.9,2.7,16.2,3.5,3.5,6.2,1.8,1.5,0.8,0.7,2,7.7,20,62.3,10
"E08000010","Makerfield",28.53,"Labour Party",77,"(Labour)",0.6,16.9,95.5,0.5,0,1.3,0.3,0.1,0.2,0.2,0.3,0.2,0,0.3,0.3,0.4,0.1,0,0.1,0.1,30.3,32.9,47.4,0.2,2.5,9.9,7.2,7.7,20,62.3,10,0,0,0,0,0,13.9,40,7.4,4.9,2.7,16.2,3.5,3.5,6.2,1.8,1.5,0.8,0.7,2,7.7,20,62.3,10
"E08000011","Garston and Halewood",39.41,"Labour Party",76,"(Labour)",0.6,16.9,96.1,0.5,0,0.7,0.5,0.4,0.3,0.2,0.3,0.1,0,0.3,0.3,0.2,0.1,0.1,0.1,0.1,32,40.3,40.1,0.1,3,8.4,8.1,7.4,22.6,61.8,8.1,0,0,0,0,0,14.3,35.9,5.9,6.5,3,13.6,4.8,4.5,8.8,2.7,1.9,1.1,1.3,2.7,7.4,22.6,61.8,8.1
"E08000011","St Helens South and Whiston",30.64,"Labour Party",76,"(Labour)",0.6,16.9,96.1,0.5,0,0.7,0.5,0.4,0.3,0.2,0.3,0.1,0,0.3,0.3,0.2,0.1,0.1,0.1,0.1,32,40.3,40.1,0.1,3,8.4,8.1,7.4,22.6,61.8,8.1,0,0,0,0,0,14.3,35.9,5.9,6.5,3,13.6,4.8,4.5,8.8,2.7,1.9,1.1,1.3,2.7,7.4,22.6,61.8,8.1
"E08000011","Knowsley",57.52,"Labour Party",76,"(Labour)",0.6,16.9,96.1,0.5,0,0.7,0.5,0.4,0.3,0.2,0.3,0.1,0,0.3,0.3,0.2,0.1,0.1,0.1,0.1,32,40.3,40.1,0.1,3,8.4,8.1,7.4,22.6,61.8,8.1,0,0,0,0,0,14.3,35.9,5.9,6.5,3,13.6,4.8,4.5,8.8,2.7,1.9,1.1,1.3,2.7,7.4,22.6,61.8,8.1
"E08000012","Garston and Halewood",39.41,"Labour Party",75.7,"(Labour)",3.5,41.7,84.8,1.4,0,2.6,0.7,0.7,0.5,0.6,1.1,0.4,0.2,1.7,0.7,1.8,0.3,0.5,1.2,0.6,26,49.7,32.3,0.2,3,8.1,6.7,9.9,22,58.9,9.2,0,0,0,0,0,12.6,32.7,5.8,6.7,5.6,11.5,10.3,3.8,8,3,1.8,1,1.3,2.8,9.9,22,58.9,9.2
"E08000013","St Helens South and Whiston",30.64,"Labour Party",77.5,"(Labour)",0.8,12.9,96.6,0.5,0,0.9,0.3,0.1,0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.1,0,0,0.1,0.1,29.1,32.8,47.2,0.2,2.6,9.2,8,7.9,20.4,62,9.7,0,0,0,0,0,14,38.6,6.2,5.1,2.6,17.1,4.1,3.8,6.7,1.9,1.6,0.8,0.9,2.1,7.9,20.4,62,9.7
"E08000013","St Helens North",29.4,"Labour Party",77.5,"(Labour)",0.8,12.9,96.6,0.5,0,0.9,0.3,0.1,0.2,0.2,0.3,0.1,0.1,0.3,0.3,0.1,0,0,0.1,0.1,29.1,32.8,47.2,0.2,2.6,9.2,8,7.9,20.4,62,9.7,0,0,0,0,0,14,38.6,6.2,5.1,2.6,17.1,4.1,3.8,6.7,1.9,1.6,0.8,0.9,2.1,7.9,20.4,62,9.7
"E08000014","Sefton Central",7.97,"Labour Party",77.1,"(Labour)",1.5,17.9,94.8,0.8,0,1.7,0.3,0.2,0.3,0.3,0.2,0,0.1,0.4,0.2,0.2,0.1,0,0.1,0.1,27.3,33.1,46,0.2,2.4,9.3,9,9.4,22.1,57.8,10.7,0,0,0,0,0,15,35.8,8.2,4.9,3.1,17.3,4.4,3.4,5.9,1.9,1.4,1,0.7,2,9.4,22.1,57.8,10.7
"E08000014","Bootle",51.31,"Labour Party",77.1,"(Labour)",1.5,17.9,94.8,0.8,0,1.7,0.3,0.2,0.3,0.3,0.2,0,0.1,0.4,0.2,0.2,0.1,0,0.1,0.1,27.3,33.1,46,0.2,2.4,9.3,9,9.4,22.1,57.8,10.7,0,0,0,0,0,15,35.8,8.2,4.9,3.1,17.3,4.4,3.4,5.9,1.9,1.4,1,0.7,2,9.4,22.1,57.8,10.7
"E08000014","Southport",13.77,"Liberal Democrats",77.1,"(Liberal Democrat)",1.5,17.9,94.8,0.8,0,1.7,0.3,0.2,0.3,0.3,0.2,0,0.1,0.4,0.2,0.2,0.1,0,0.1,0.1,27.3,33.1,46,0.2,2.4,9.3,9,9.4,22.1,57.8,10.7,0,0,0,0,0,15,35.8,8.2,4.9,3.1,17.3,4.4,3.4,5.9,1.9,1.4,1,0.7,2,9.4,22.1,57.8,10.7
"E08000015","Wirral South",1.33,"Labour Party",77.6,"(Labour)",1.1,20.4,95,0.8,0,1.2,0.3,0.2,0.3,0.3,0.4,0.1,0.3,0.5,0.3,0.1,0.1,0,0.1,0.1,28.2,33.9,44.6,0.2,2.6,10.3,8.5,8.8,22.1,58.7,10.4,0,0,0,0,0,15,36.3,7.5,5.2,2.5,16.8,4.5,3.9,6.4,2,1.6,1,0.9,2.1,8.8,22.1,58.7,10.4
"E08000015","Birkenhead",43.58,"Labour Party",77.6,"(Labour)",1.1,20.4,95,0.8,0,1.2,0.3,0.2,0.3,0.3,0.4,0.1,0.3,0.5,0.3,0.1,0.1,0,0.1,0.1,28.2,33.9,44.6,0.2,2.6,10.3,8.5,8.8,22.1,58.7,10.4,0,0,0,0,0,15,36.3,7.5,5.2,2.5,16.8,4.5,3.9,6.4,2,1.6,1,0.9,2.1,8.8,22.1,58.7,10.4
"E08000015","Wirral West",6.19,"Conservative and Unionist Party",77.6,"(Conservative)",1.1,20.4,95,0.8,0,1.2,0.3,0.2,0.3,0.3,0.4,0.1,0.3,0.5,0.3,0.1,0.1,0,0.1,0.1,28.2,33.9,44.6,0.2,2.6,10.3,8.5,8.8,22.1,58.7,10.4,0,0,0,0,0,15,36.3,7.5,5.2,2.5,16.8,4.5,3.9,6.4,2,1.6,1,0.9,2.1,8.8,22.1,58.7,10.4
"E08000015","Wallasey",20.42,"Labour Party",77.6,"(Labour)",1.1,20.4,95,0.8,0,1.2,0.3,0.2,0.3,0.3,0.4,0.1,0.3,0.5,0.3,0.1,0.1,0,0.1,0.1,28.2,33.9,44.6,0.2,2.6,10.3,8.5,8.8,22.1,58.7,10.4,0,0,0,0,0,15,36.3,7.5,5.2,2.5,16.8,4.5,3.9,6.4,2,1.6,1,0.9,2.1,8.8,22.1,58.7,10.4
"E08000016","Wentworth and Dearne",33.05,"Labour Party",77.4,"(Labour)",0.7,7,96.1,0.2,0.1,1.5,0.3,0.1,0.2,0.2,0.2,0.1,0,0.2,0.2,0.4,0.1,0,0.1,0.1,29.1,31.5,47.7,0.2,2.4,10.5,7.8,7.8,21.6,59,11.6,0,0,0,0,0,14.6,36.9,7.7,5.1,2.2,16.4,3.7,4.4,7,2.1,1.7,0.8,1,2.1,7.8,21.6,59,11.6
"E08000016","Penistone and Stocksbridge",6.55,"Labour Party",77.4,"(Labour)",0.7,7,96.1,0.2,0.1,1.5,0.3,0.1,0.2,0.2,0.2,0.1,0,0.2,0.2,0.4,0.1,0,0.1,0.1,29.1,31.5,47.7,0.2,2.4,10.5,7.8,7.8,21.6,59,11.6,0,0,0,0,0,14.6,36.9,7.7,5.1,2.2,16.4,3.7,4.4,7,2.1,1.7,0.8,1,2.1,7.8,21.6,59,11.6
"E08000016","Barnsley Central",29.98,"Labour Party",77.4,"(Labour)",0.7,7,96.1,0.2,0.1,1.5,0.3,0.1,0.2,0.2,0.2,0.1,0,0.2,0.2,0.4,0.1,0,0.1,0.1,29.1,31.5,47.7,0.2,2.4,10.5,7.8,7.8,21.6,59,11.6,0,0,0,0,0,14.6,36.9,7.7,5.1,2.2,16.4,3.7,4.4,7,2.1,1.7,0.8,1,2.1,7.8,21.6,59,11.6
"E08000016","Barnsley East",28.89,"Labour Party",77.4,"(Labour)",0.7,7,96.1,0.2,0.1,1.5,0.3,0.1,0.2,0.2,0.2,0.1,0,0.2,0.2,0.4,0.1,0,0.1,0.1,29.1,31.5,47.7,0.2,2.4,10.5,7.8,7.8,21.6,59,11.6,0,0,0,0,0,14.6,36.9,7.7,5.1,2.2,16.4,3.7,4.4,7,2.1,1.7,0.8,1,2.1,7.8,21.6,59,11.6
"E08000017","Doncaster North",26.3,"Labour Party",77.1,"(Labour)",1.7,5.3,91.8,0.4,0.2,2.8,0.5,0.1,0.3,0.2,0.6,0.9,0,0.4,0.6,0.4,0.3,0.1,0.1,0.3,29.6,32.2,46.9,0.2,2.8,10.3,7.7,8.4,21.9,58.3,11.4,0,0,0,0,0,15,36.7,7.3,5.7,2.2,15.4,4,4.9,5.9,3,1.9,0.9,1,2.2,8.4,21.9,58.3,11.4
"E08000017","Doncaster Central",14.92,"Labour Party",77.1,"(Labour)",1.7,5.3,91.8,0.4,0.2,2.8,0.5,0.1,0.3,0.2,0.6,0.9,0,0.4,0.6,0.4,0.3,0.1,0.1,0.3,29.6,32.2,46.9,0.2,2.8,10.3,7.7,8.4,21.9,58.3,11.4,0,0,0,0,0,15,36.7,7.3,5.7,2.2,15.4,4,4.9,5.9,3,1.9,0.9,1,2.2,8.4,21.9,58.3,11.4
"E08000017","Don Valley",8.28,"Labour Party",77.1,"(Labour)",1.7,5.3,91.8,0.4,0.2,2.8,0.5,0.1,0.3,0.2,0.6,0.9,0,0.4,0.6,0.4,0.3,0.1,0.1,0.3,29.6,32.2,46.9,0.2,2.8,10.3,7.7,8.4,21.9,58.3,11.4,0,0,0,0,0,15,36.7,7.3,5.7,2.2,15.4,4,4.9,5.9,3,1.9,0.9,1,2.2,8.4,21.9,58.3,11.4
"E08000018","Rotherham",27.9,"Labour Party",77.6,"(Labour)",0.8,9,91.9,0.3,0,1.3,0.3,0.1,0.3,0.2,0.4,3,0,0.2,0.5,0.6,0.1,0.1,0.2,0.3,29.8,30.5,49.7,0.1,2.3,9.6,7.7,8.4,22.3,58.2,11.2,0,0,0,0,0,15.3,36.6,7.4,5.2,2.3,16.6,3.9,4.7,5.6,2.2,1.7,0.9,1,2.1,8.4,22.3,58.2,11.2
"E08000018","Wentworth and Dearne",33.05,"Labour Party",77.6,"(Labour)",0.8,9,91.9,0.3,0,1.3,0.3,0.1,0.3,0.2,0.4,3,0,0.2,0.5,0.6,0.1,0.1,0.2,0.3,29.8,30.5,49.7,0.1,2.3,9.6,7.7,8.4,22.3,58.2,11.2,0,0,0,0,0,15.3,36.6,7.4,5.2,2.3,16.6,3.9,4.7,5.6,2.2,1.7,0.9,1,2.1,8.4,22.3,58.2,11.2
"E08000018","Rother Valley",12.55,"Labour Party",77.6,"(Labour)",0.8,9,91.9,0.3,0,1.3,0.3,0.1,0.3,0.2,0.4,3,0,0.2,0.5,0.6,0.1,0.1,0.2,0.3,29.8,30.5,49.7,0.1,2.3,9.6,7.7,8.4,22.3,58.2,11.2,0,0,0,0,0,15.3,36.6,7.4,5.2,2.3,16.6,3.9,4.7,5.6,2.2,1.7,0.9,1,2.1,8.4,22.3,58.2,11.2
"E08000019","Sheffield Central",0.399999999999999,"Labour Party",78.4,"(Labour)",2.5,15,80.8,0.5,0.1,2.3,1,0.2,0.6,0.6,1.1,4,0.6,1.3,1,2.1,1,0.5,1.5,0.7,27.8,41.2,41.7,0.2,2.3,7.9,6.7,10.8,21.9,57.5,9.7,0,0,0,0,0,13.8,34.3,7.3,4.8,5.5,12.9,10.8,4.1,4.5,2.1,1.4,0.8,1,1.9,10.8,21.9,57.5,9.7
"E08000019","Sheffield South East",25.37,"Labour Party",78.4,"(Labour)",2.5,15,80.8,0.5,0.1,2.3,1,0.2,0.6,0.6,1.1,4,0.6,1.3,1,2.1,1,0.5,1.5,0.7,27.8,41.2,41.7,0.2,2.3,7.9,6.7,10.8,21.9,57.5,9.7,0,0,0,0,0,13.8,34.3,7.3,4.8,5.5,12.9,10.8,4.1,4.5,2.1,1.4,0.8,1,1.9,10.8,21.9,57.5,9.7
"E08000019","Penistone and Stocksbridge",6.55,"Labour Party",78.4,"(Labour)",2.5,15,80.8,0.5,0.1,2.3,1,0.2,0.6,0.6,1.1,4,0.6,1.3,1,2.1,1,0.5,1.5,0.7,27.8,41.2,41.7,0.2,2.3,7.9,6.7,10.8,21.9,57.5,9.7,0,0,0,0,0,13.8,34.3,7.3,4.8,5.5,12.9,10.8,4.1,4.5,2.1,1.4,0.8,1,1.9,10.8,21.9,57.5,9.7
"E08000020","Blaydon",20.29,"Labour Party",76.7,"(Labour)",1.2,14.1,94.1,0.3,0,1.9,0.2,0.1,0.3,0.2,0.5,0.3,0.1,0.5,0.5,0.5,0,0,0.1,0.4,27,35.4,44.4,0.3,2.7,9.4,7.9,7.5,20.7,62.4,9.5,0,0,0,0,0,14.2,39.8,5.9,5,2.7,15.9,4.6,3.8,6,2,1.5,0.8,0.8,2,7.5,20.7,62.4,9.5
"E08000020","Gateshead",32.8,"Labour Party",76.7,"(Labour)",1.2,14.1,94.1,0.3,0,1.9,0.2,0.1,0.3,0.2,0.5,0.3,0.1,0.5,0.5,0.5,0,0,0.1,0.4,27,35.4,44.4,0.3,2.7,9.4,7.9,7.5,20.7,62.4,9.5,0,0,0,0,0,14.2,39.8,5.9,5,2.7,15.9,4.6,3.8,6,2,1.5,0.8,0.8,2,7.5,20.7,62.4,9.5
"E08000020","Jarrow",33.28,"Labour Party",76.7,"(Labour)",1.2,14.1,94.1,0.3,0,1.9,0.2,0.1,0.3,0.2,0.5,0.3,0.1,0.5,0.5,0.5,0,0,0.1,0.4,27,35.4,44.4,0.3,2.7,9.4,7.9,7.5,20.7,62.4,9.5,0,0,0,0,0,14.2,39.8,5.9,5,2.7,15.9,4.6,3.8,6,2,1.5,0.8,0.8,2,7.5,20.7,62.4,9.5
"E08000021","Newcastle upon Tyne North",7.77,"Labour Party",77.1,"(Labour)",3.2,24.7,81.9,0.7,0.1,2.9,0.3,0.3,0.6,0.4,1.8,2.3,1.7,2.2,1.8,1.7,0.1,0.1,0.9,0.5,26.3,46.5,36.2,0.2,2.5,8,6.6,11.2,21.3,57.2,10.3,0,0,0,0,0,12.1,32.8,6.2,5,6.8,11.5,13.7,4.2,5.4,2.3,1.4,0.8,1.1,1.9,11.2,21.3,57.2,10.3
"E08000021","Newcastle upon Tyne Central",21.86,"Labour Party",77.1,"(Labour)",3.2,24.7,81.9,0.7,0.1,2.9,0.3,0.3,0.6,0.4,1.8,2.3,1.7,2.2,1.8,1.7,0.1,0.1,0.9,0.5,26.3,46.5,36.2,0.2,2.5,8,6.6,11.2,21.3,57.2,10.3,0,0,0,0,0,12.1,32.8,6.2,5,6.8,11.5,13.7,4.2,5.4,2.3,1.4,0.8,1.1,1.9,11.2,21.3,57.2,10.3
"E08000021","Newcastle upon Tyne East",11.77,"Labour Party",77.1,"(Labour)",3.2,24.7,81.9,0.7,0.1,2.9,0.3,0.3,0.6,0.4,1.8,2.3,1.7,2.2,1.8,1.7,0.1,0.1,0.9,0.5,26.3,46.5,36.2,0.2,2.5,8,6.6,11.2,21.3,57.2,10.3,0,0,0,0,0,12.1,32.8,6.2,5,6.8,11.5,13.7,4.2,5.4,2.3,1.4,0.8,1.1,1.9,11.2,21.3,57.2,10.3
"E08000022","North Tyneside",27.76,"Labour Party",77.7,"(Labour)",0.8,24.4,95.1,0.3,0,1.2,0.2,0.2,0.3,0.2,0.5,0.2,0.3,0.4,0.4,0.3,0,0,0.1,0.1,27.4,32.3,46.5,0.2,2.8,10.1,8,7.6,20.6,61.5,10.3,0,0,0,0,0,14.8,41.5,6.5,4.9,2.8,15.9,3.6,3.4,5,1.6,1.3,1,0.7,2,7.6,20.6,61.5,10.3
"E08000022","Tynemouth",10.89,"Labour Party",77.7,"(Labour)",0.8,24.4,95.1,0.3,0,1.2,0.2,0.2,0.3,0.2,0.5,0.2,0.3,0.4,0.4,0.3,0,0,0.1,0.1,27.4,32.3,46.5,0.2,2.8,10.1,8,7.6,20.6,61.5,10.3,0,0,0,0,0,14.8,41.5,6.5,4.9,2.8,15.9,3.6,3.4,5,1.6,1.3,1,0.7,2,7.6,20.6,61.5,10.3
"E08000023","Jarrow",33.28,"Labour Party",76.2,"(Labour)",0.9,23,95.1,0.2,0,0.7,0.2,0.2,0.3,0.2,0.4,0.3,1,0.2,0.3,0.2,0,0,0.4,0.3,27.5,34.2,43.8,0.1,2.8,10.3,8.7,7.6,21.5,59.8,11.1,0,0,0,0,0,14.2,37.5,5.5,6.6,3,15.9,4.2,4.3,6.6,2.2,1.9,1.3,1.1,2.6,7.6,21.5,59.8,11.1
"E08000023","South Shields",30.43,"Labour Party",76.2,"(Labour)",0.9,23,95.1,0.2,0,0.7,0.2,0.2,0.3,0.2,0.4,0.3,1,0.2,0.3,0.2,0,0,0.4,0.3,27.5,34.2,43.8,0.1,2.8,10.3,8.7,7.6,21.5,59.8,11.1,0,0,0,0,0,14.2,37.5,5.5,6.6,3,15.9,4.2,4.3,6.6,2.2,1.9,1.3,1.1,2.6,7.6,21.5,59.8,11.1
"E08000024","Houghton and Sunderland South",28.9,"Labour Party",76.6,"(Labour)",1.3,20,94.8,0.2,0,0.9,0.2,0.1,0.2,0.1,0.6,0.2,0.8,0.6,0.5,0.4,0,0,0.1,0.2,28.1,35.3,45.1,0.1,2.4,9.2,7.9,8,22.2,61,8.9,0,0,0,0,0,14.2,36.9,5.6,5.8,3.4,15.7,5.2,4.2,6.9,2.1,1.9,1,1.1,2.3,8,22.2,61,8.9
"E08000024","Washington and Sunderland West",30.69,"Labour Party",76.6,"(Labour)",1.3,20,94.8,0.2,0,0.9,0.2,0.1,0.2,0.1,0.6,0.2,0.8,0.6,0.5,0.4,0,0,0.1,0.2,28.1,35.3,45.1,0.1,2.4,9.2,7.9,8,22.2,61,8.9,0,0,0,0,0,14.2,36.9,5.6,5.8,3.4,15.7,5.2,4.2,6.9,2.1,1.9,1,1.1,2.3,8,22.2,61,8.9
"E08000024","Sunderland Central",15.84,"Labour Party",76.6,"(Labour)",1.3,20,94.8,0.2,0,0.9,0.2,0.1,0.2,0.1,0.6,0.2,0.8,0.6,0.5,0.4,0,0,0.1,0.2,28.1,35.3,45.1,0.1,2.4,9.2,7.9,8,22.2,61,8.9,0,0,0,0,0,14.2,36.9,5.6,5.8,3.4,15.7,5.2,4.2,6.9,2.1,1.9,1,1.1,2.3,8,22.2,61,8.9
"E08000025","Sutton Coldfield",33.61,"Conservative and Unionist Party",77.3,"(Conservative)",2,40.1,53.1,2.1,0,2.7,2.3,0.3,1,0.8,6,13.5,3,1.2,2.9,2.8,4.4,1.7,1,1,33.9,41.6,41,0.2,3.2,7.5,6.5,9.9,21.5,58.8,9.9,0,0,0,0,0,12.7,33.1,6.9,7.1,4.4,10.7,9.7,6.4,5.3,3.7,2,1.1,1.8,2.9,9.9,21.5,58.8,9.9
"E08000026","Coventry North East",27.14,"Labour Party",77.7,"(Labour)",2.9,32.1,66.6,2.3,0,4.9,1.2,0.3,0.8,0.4,8.8,3,0.9,1.2,2.4,4,1,0.5,0.6,1,31,40.1,41.8,0.1,2.7,8.5,6.8,9.8,20.2,61.1,8.9,0,0,0,0,0,12.9,36.5,6.2,5.4,5.4,12,10.4,4.3,4.5,2.4,1.5,0.8,1,2.1,9.8,20.2,61.1,8.9
"E08000026","Coventry South",8.37,"Labour Party",77.7,"(Labour)",2.9,32.1,66.6,2.3,0,4.9,1.2,0.3,0.8,0.4,8.8,3,0.9,1.2,2.4,4,1,0.5,0.6,1,31,40.1,41.8,0.1,2.7,8.5,6.8,9.8,20.2,61.1,8.9,0,0,0,0,0,12.9,36.5,6.2,5.4,5.4,12,10.4,4.3,4.5,2.4,1.5,0.8,1,2.1,9.8,20.2,61.1,8.9
"E08000026","Coventry North West",13.51,"Labour Party",77.7,"(Labour)",2.9,32.1,66.6,2.3,0,4.9,1.2,0.3,0.8,0.4,8.8,3,0.9,1.2,2.4,4,1,0.5,0.6,1,31,40.1,41.8,0.1,2.7,8.5,6.8,9.8,20.2,61.1,8.9,0,0,0,0,0,12.9,36.5,6.2,5.4,5.4,12,10.4,4.3,4.5,2.4,1.5,0.8,1,2.1,9.8,20.2,61.1,8.9
"E08000027","Dudley North",1.68,"Labour Party",78.5,"(Labour)",0.8,31.9,88.5,0.4,0.1,1,1.1,0.1,0.4,0.2,1.8,3.3,0.1,0.3,0.5,0.4,0.8,0.2,0.4,0.2,29.7,31.2,50.2,0.1,2.4,8.4,7.8,9,20.8,59.5,10.7,0,0,0,0,0,15,38.2,7.5,5.3,2.5,16.2,4.3,4.6,4.4,2,1.5,1,0.9,2.4,9,20.8,59.5,10.7
"E08000027","Wolverhampton South East",19,"Labour Party",78.5,"(Labour)",0.8,31.9,88.5,0.4,0.1,1,1.1,0.1,0.4,0.2,1.8,3.3,0.1,0.3,0.5,0.4,0.8,0.2,0.4,0.2,29.7,31.2,50.2,0.1,2.4,8.4,7.8,9,20.8,59.5,10.7,0,0,0,0,0,15,38.2,7.5,5.3,2.5,16.2,4.3,4.6,4.4,2,1.5,1,0.9,2.4,9,20.8,59.5,10.7
"E08000027","Dudley South",10.1,"Conservative and Unionist Party",78.5,"(Conservative)",0.8,31.9,88.5,0.4,0.1,1,1.1,0.1,0.4,0.2,1.8,3.3,0.1,0.3,0.5,0.4,0.8,0.2,0.4,0.2,29.7,31.2,50.2,0.1,2.4,8.4,7.8,9,20.8,59.5,10.7,0,0,0,0,0,15,38.2,7.5,5.3,2.5,16.2,4.3,4.6,4.4,2,1.5,1,0.9,2.4,9,20.8,59.5,10.7
"E08000027","Halesowen and Rowley Regis",4.59999999999999,"Conservative and Unionist Party",78.5,"(Conservative)",0.8,31.9,88.5,0.4,0.1,1,1.1,0.1,0.4,0.2,1.8,3.3,0.1,0.3,0.5,0.4,0.8,0.2,0.4,0.2,29.7,31.2,50.2,0.1,2.4,8.4,7.8,9,20.8,59.5,10.7,0,0,0,0,0,15,38.2,7.5,5.3,2.5,16.2,4.3,4.6,4.4,2,1.5,1,0.9,2.4,9,20.8,59.5,10.7
"E08000027","Stourbridge",10.94,"Conservative and Unionist Party",78.5,"(Conservative)",0.8,31.9,88.5,0.4,0.1,1,1.1,0.1,0.4,0.2,1.8,3.3,0.1,0.3,0.5,0.4,0.8,0.2,0.4,0.2,29.7,31.2,50.2,0.1,2.4,8.4,7.8,9,20.8,59.5,10.7,0,0,0,0,0,15,38.2,7.5,5.3,2.5,16.2,4.3,4.6,4.4,2,1.5,1,0.9,2.4,9,20.8,59.5,10.7
"E08000028","Halesowen and Rowley Regis",4.59999999999999,"Conservative and Unionist Party",76.4,"(Conservative)",0.7,36,65.8,0.7,0,3.4,2,0.2,0.7,0.5,10.2,4.5,2.1,0.3,2.1,1.4,3.7,0.8,0.3,1.3,33.8,35.3,45.5,0.1,3.1,8,7.9,8,20.7,62.4,8.9,0,0,0,0,0,13.6,37.1,6,7.3,2.9,13,5.3,5.9,5.8,3.2,2.1,1.2,1.6,3.2,8,20.7,62.4,8.9
